Student_ID,Age,Gender,Department,City,Study_Hours,Attendance,Assignments_Completed,Internships,Aptitude_Score,CGPA,Placement_Status,Expected_Salary
STU02564,27,Female,ME,Mumbai,4.3,51.4,15,0,62,7.73,1,951874.93
STU02565,30,Female,CSE,Delhi,7.3,67.9,20,3,49,8.19,0,1059750.96
STU02566,28,Male,ECE,Hyderabad,5.5,82.1,2,0,37,7.72,0,917481.28
STU02567,27,Female,CE,Pune,4.4,88.6,1,3,81,8.91,1,1133070.99
STU02568,24,Female,CE,Raipur,7.2,62.3,4,1,57,8.5,0,981926.52
STU02569,30,Male,ME,Mumbai,1.2,74.8,2,2,36,7.19,0,852990.07
STU02570,26,Female,CE,Bangalore,8.0,64.7,17,5,97,9.13,1,1308705.12
STU02571,18,Female,AI&DS,Mumbai,8.6,74.6,4,4,71,9.9,1,1288846.73
STU02572,23,Female,CE,Delhi,3.8,93.5,6,4,44,9.05,0,1151481.54
STU02573,30,Male,ECE,Delhi,7.8,71.4,17,4,56,9.05,0,1140903.91
STU02574,26,Female,CE,Pune,1.2,62.9,7,3,62,6.91,0,965688.18
STU02575,29,Female,EE,Mumbai,5.3,,3,3,59,8.47,0,1038433.65
STU02576,20,Female,EE,Raipur,6.2,74.0,1,0,63,7.8,1,943190.97
STU02577,23,Male,CSE,Mumbai,5.0,77.2,9,5,57,8.87,0,1194763.25
STU02578,24,Female,EE,Mumbai,9.3,93.0,12,0,41,,0,976438.59
STU02579,29,Female,ECE,Pune,6.7,69.0,11,2,52,8.74,0,1055277.62
STU02580,25,Female,CE,Mumbai,1.8,63.3,0,1,67,7.47,0,991265.85
STU02581,28,Male,ECE,Pune,4.7,71.2,0,1,30,8.31,0,889071.58
STU02582,30,Female,AI&DS,Delhi,2.3,61.0,16,3,90,7.9,1,1145698.9
STU02583,24,Male,EE,Raipur,8.2,61.6,11,5,37,9.74,0,1147684.41
STU02584,30,Female,CSE,Delhi,7.4,78.7,13,5,76,8.43,1,1138750.2
STU02585,22,Female,ECE,Pune,8.3,81.4,17,2,54,,0,1176120.79
STU02586,27,Female,ME,Hyderabad,4.0,83.0,10,5,45,8.1,0,1026124.24
STU02587,23,Male,CSE,Pune,3.6,91.8,15,5,75,9.04,1,1186243.06
STU02588,29,Female,CE,Delhi,9.0,94.4,2,5,87,9.42,1,1270203.3
STU02589,21,Female,AI&DS,Raipur,3.8,55.9,13,5,57,7.9,0,1110331.21
STU02590,28,Female,AI&DS,Bangalore,9.6,92.6,1,0,86,8.47,1,1091218.57
STU02591,23,Female,CSE,Bangalore,5.0,97.6,7,0,64,8.8,1,1073818.6
STU02592,22,Male,AI&DS,Delhi,2.6,85.3,20,1,70,7.85,1,1040386.84
STU02593,25,Male,CSE,Delhi,2.5,76.7,15,5,75,8.48,1,1194243.49
STU02594,24,Male,CE,Pune,9.0,68.9,20,3,90,8.43,1,1127678.76
STU02595,18,Male,ME,Raipur,7.1,76.1,19,2,39,9.29,0,1103800.87
STU02596,19,Female,EE,Mumbai,3.7,70.1,8,3,40,8.53,0,1077335.85
STU02597,20,Male,ECE,Pune,7.6,65.1,15,1,96,9.02,1,1220397.87
STU02598,29,Male,EE,Delhi,7.0,98.5,17,5,93,9.4,1,1261650.61
STU02599,20,Male,CE,Pune,4.0,54.7,2,5,33,7.92,0,973942.45
STU02600,28,Female,ME,Raipur,4.7,86.4,4,4,85,8.28,1,1189292.45
STU02601,24,Female,CSE,Bangalore,3.8,,16,1,43,8.29,0,917316.38
STU02602,27,Female,AI&DS,Bangalore,8.6,51.1,1,1,92,8.35,1,1075077.07
STU02603,30,Male,EE,Hyderabad,4.9,90.4,18,1,51,7.44,0,953254.85
STU02604,22,Female,EE,Raipur,6.3,83.6,13,3,68,8.76,1,1166323.19
STU02605,25,Female,CSE,Hyderabad,8.2,83.7,8,2,80,8.73,1,1101723.17
STU02606,26,Male,EE,Mumbai,2.4,55.1,18,2,93,6.96,0,1020802.5
STU02607,30,Female,AI&DS,Mumbai,2.2,57.5,5,3,52,6.99,0,989369.54
STU02608,23,Female,EE,Raipur,2.5,96.3,14,1,60,6.92,0,949652.05
STU02609,29,Female,CSE,Delhi,4.4,66.8,13,4,73,7.47,0,1031448.55
STU02610,23,Female,AI&DS,Pune,7.4,60.0,20,4,33,7.95,0,1014855.35
STU02611,27,Female,ECE,Hyderabad,9.4,59.7,15,3,59,8.54,0,1060987.2
STU02612,21,Male,AI&DS,Pune,5.2,94.8,7,3,52,,0,1057291.52
STU02613,30,Male,ECE,Bangalore,7.6,85.7,1,0,99,8.92,1,1141819.41
STU02614,25,Female,EE,Pune,1.1,59.9,7,1,45,6.83,0,860140.62
STU02615,28,Female,CSE,Hyderabad,7.9,,11,5,92,9.43,1,1317993.69
STU02616,26,Female,EE,Mumbai,8.2,82.1,11,5,44,9.41,0,1151896.65
STU02617,29,Male,ME,Mumbai,4.2,65.1,4,0,77,7.34,0,987872.83
STU02618,18,Female,CE,Delhi,3.9,85.7,20,3,55,8.38,0,1109481.11
STU02619,22,Male,AI&DS,Delhi,7.5,56.6,17,1,34,7.71,0,889481.42
STU02620,19,Female,CSE,Bangalore,7.2,51.1,5,0,95,7.62,1,1052765.41
STU02621,28,Male,ME,Bangalore,7.5,56.4,0,3,85,8.35,1,1189150.95
STU02622,25,Male,ECE,Hyderabad,3.0,64.9,13,3,41,8.09,0,1028083.82
STU02623,27,Male,CSE,Mumbai,4.2,80.8,0,1,97,7.55,1,1051041.95
STU02624,23,Female,CE,Mumbai,6.1,70.0,14,2,56,8.34,0,1083778.78
STU02625,18,Male,ME,Raipur,2.8,78.1,10,5,66,7.88,1,1096947.98
STU02626,26,Male,ME,Bangalore,5.4,51.6,4,5,41,7.36,0,951447.14
STU02627,24,Male,AI&DS,Delhi,3.0,87.1,5,2,79,8.04,1,1076320.43
STU02628,22,Male,CE,Raipur,9.3,72.6,18,1,38,8.81,0,982943.7
STU02629,22,Female,CE,Hyderabad,5.9,71.5,0,5,86,8.19,1,1224085.77
STU02630,28,Male,CE,Bangalore,7.2,83.2,16,2,76,8.97,1,1123539.31
STU02631,18,Female,ECE,Bangalore,6.4,,13,2,76,8.62,1,1123522.71
STU02632,22,Male,AI&DS,Bangalore,4.8,98.1,9,2,93,8.93,1,1212266.62
STU02633,23,Female,CE,Mumbai,2.2,97.2,0,5,72,8.07,1,1121077.05
STU02634,29,Male,CE,Pune,5.0,54.5,16,4,94,7.52,1,1128106.06
STU02635,26,Female,EE,Pune,3.9,60.7,1,3,50,8.03,0,973175.78
STU02636,30,Female,ECE,Raipur,6.5,82.0,8,1,68,8.85,1,1060219.44
STU02637,20,Female,EE,Pune,8.4,84.3,12,0,60,,1,989549.77
STU02638,27,Male,AI&DS,Bangalore,3.6,71.4,9,4,37,7.47,0,948836.12
STU02639,19,Female,EE,Hyderabad,4.8,59.3,3,2,35,8.46,0,955573.97
STU02640,30,Male,ECE,Delhi,4.7,75.1,2,5,35,7.69,0,1028054.78
STU02641,23,Male,ECE,Hyderabad,2.2,77.2,12,0,42,,0,885562.49
STU02642,23,Female,ME,Raipur,8.1,74.1,16,0,43,9.29,0,1060627.76
STU02643,26,Female,AI&DS,Bangalore,1.8,68.7,1,3,41,7.43,0,953158.55
STU02644,23,Female,CE,Pune,1.3,67.8,3,4,42,7.56,0,1004769.5
STU02645,19,Male,AI&DS,Delhi,5.5,89.7,15,0,91,7.38,0,964546.81
STU02646,30,Male,ECE,Hyderabad,8.5,97.9,17,5,76,9.06,1,1269640.91
STU02647,21,Female,CSE,Bangalore,2.9,57.0,6,2,75,6.63,0,918876.91
STU02648,18,Female,ECE,Bangalore,9.5,91.3,15,5,39,10.65,0,1241118.47
STU02649,25,Male,AI&DS,Raipur,3.3,50.3,12,0,38,7.14,0,874829.63
STU02650,28,Male,CSE,Hyderabad,3.1,53.0,12,4,77,8.14,1,1125132.62
STU02651,24,Male,AI&DS,Hyderabad,1.4,82.2,17,0,45,7.26,0,828975.97
STU02652,27,Male,CSE,Pune,9.3,59.8,5,2,75,8.95,1,1165554.0
STU02653,30,Male,CSE,Hyderabad,2.4,55.8,9,5,73,7.63,1,1109897.15
STU02654,29,Male,CSE,Delhi,4.5,55.4,12,4,36,8.58,0,1030331.02
STU02655,30,Female,CSE,Hyderabad,4.8,75.9,12,2,43,8.72,0,1065595.68
STU02656,29,Female,EE,Mumbai,1.7,80.6,3,2,34,7.82,0,932781.09
STU02657,27,Female,EE,Mumbai,8.9,,12,0,72,8.78,1,1109572.21
STU02658,24,Male,CE,Mumbai,4.9,77.9,19,5,99,9.2,1,1292838.72
STU02659,19,Male,EE,Delhi,3.7,83.3,0,2,75,7.82,1,1086539.47
STU02660,28,Male,ME,Mumbai,7.8,76.7,14,3,79,9.1,1,1227813.72
STU02661,25,Male,ECE,Bangalore,2.3,99.0,12,0,90,8.34,1,1104429.61
STU02662,24,Female,CSE,Delhi,2.2,90.3,12,0,45,7.77,0,895294.62
STU02663,22,Female,AI&DS,Pune,6.4,56.4,12,4,82,8.3,1,1114597.28
STU02664,28,Male,ECE,Mumbai,3.7,57.9,11,3,46,7.06,0,949479.85
STU02665,20,Female,CSE,Pune,4.1,87.1,1,0,96,7.48,0,1070091.74
STU02666,20,Male,CSE,Delhi,2.0,97.8,1,2,49,6.97,0,890598.05
STU02667,29,Male,ECE,Delhi,2.1,63.6,13,0,72,6.98,0,957332.1
STU02668,29,Male,AI&DS,Raipur,7.5,56.2,19,0,48,8.67,0,995465.22
STU02669,30,Male,EE,Bangalore,8.3,95.4,20,0,65,9.56,1,1140544.55
STU02670,30,Male,CSE,Raipur,8.7,84.0,20,3,91,9.45,1,1258399.15
STU02671,24,Male,CE,Raipur,9.4,57.4,2,1,92,8.84,1,1164784.95
STU02672,28,Female,ECE,Bangalore,1.1,52.1,18,3,49,7.35,0,926262.49
STU02673,23,Male,ECE,Bangalore,4.3,73.7,9,2,46,7.72,0,982324.46
STU02674,30,Male,CSE,Pune,9.9,91.2,4,2,69,9.27,1,1117167.94
STU02675,26,Male,CE,Pune,7.1,87.9,17,0,72,7.81,1,965752.8
STU02676,20,Female,EE,Mumbai,1.1,,12,3,85,6.79,0,1011086.36
STU02677,29,Male,AI&DS,Pune,7.3,75.0,2,5,46,8.36,0,1079063.8
STU02678,26,Female,AI&DS,Raipur,4.2,59.5,11,5,47,7.82,0,1001128.18
STU02679,22,Male,CE,Hyderabad,8.1,63.2,0,5,45,8.26,0,1059568.97
STU02680,24,Female,CSE,Raipur,9.4,67.6,14,2,64,9.69,1,1138553.35
STU02681,28,Male,CSE,Bangalore,8.7,61.3,7,2,87,,1,1107013.6
STU02682,21,Female,AI&DS,Raipur,8.1,65.1,9,2,93,8.41,1,1172943.93
STU02683,29,Male,EE,Hyderabad,5.8,75.3,15,4,81,7.84,1,1141255.47
STU02684,27,Male,ECE,Delhi,2.4,80.4,6,3,85,8.42,1,1125559.05
STU02685,19,Male,AI&DS,Raipur,2.4,59.3,19,2,63,7.18,0,1006337.89
STU02686,22,Female,CSE,Pune,7.6,93.9,16,1,80,9.02,1,1117565.4
STU02687,18,Male,CE,Delhi,3.0,69.2,11,3,31,6.79,0,907897.91
STU02688,19,Female,CE,Delhi,8.8,59.0,20,4,46,8.37,0,1090499.35
STU02689,25,Male,EE,Bangalore,6.0,63.1,14,1,84,7.53,1,1058444.41
STU02690,30,Female,CSE,Mumbai,4.2,79.3,13,4,51,8.5,0,1036668.4
STU02691,26,Female,CE,Hyderabad,4.2,61.6,5,1,62,7.68,1,951862.39
STU02692,19,Female,AI&DS,Delhi,2.0,76.0,9,3,74,,0,1040087.15
STU02693,25,Female,AI&DS,Mumbai,6.0,54.4,0,2,58,8.35,0,1017242.03
STU02694,27,Male,CSE,Delhi,4.1,68.1,17,5,77,8.25,1,1141800.9
STU02695,30,Female,EE,Hyderabad,8.7,59.7,12,2,93,8.15,1,1120974.91
STU02696,21,Male,CE,Raipur,4.2,77.9,2,1,69,7.1,0,925683.87
STU02697,26,Female,ME,Raipur,6.9,90.0,5,3,92,,1,1233398.86
STU02698,23,Female,ECE,Bangalore,8.8,51.7,2,0,58,,0,980231.23
STU02699,21,Female,CSE,Pune,4.7,,19,1,39,,0,876502.61
STU02700,30,Male,EE,Pune,8.4,91.2,14,5,32,9.37,0,1133484.06
STU02701,21,Female,CSE,Raipur,5.8,96.1,12,3,78,8.76,1,1132916.64
STU02702,30,Female,ECE,Mumbai,2.6,59.7,5,3,69,6.85,0,947345.1
STU02703,23,Female,ME,Raipur,6.6,73.4,20,2,76,9.08,1,1148793.14
STU02704,19,Female,CSE,Hyderabad,2.0,66.8,19,0,89,7.12,0,957160.19
STU02705,24,Female,AI&DS,Hyderabad,5.6,70.3,17,5,98,9.14,1,1318866.71
STU02706,25,Female,EE,Mumbai,2.8,67.3,12,3,67,8.02,1,1112489.27
STU02707,25,Female,CE,Pune,1.5,69.1,4,3,80,7.75,1,1100785.29
STU02708,30,Female,ME,Bangalore,8.8,63.2,10,4,86,9.31,1,1241524.6
STU02709,19,Male,EE,Raipur,4.1,92.1,7,2,86,8.82,1,1199953.44
STU02710,30,Female,EE,Delhi,4.3,72.1,5,4,30,8.21,0,974089.37
STU02711,28,Female,CE,Raipur,6.6,66.6,0,1,86,8.62,1,1107539.76
STU02712,23,Female,EE,Bangalore,3.1,60.8,17,2,81,7.42,0,1005252.97
STU02713,26,Female,CSE,Bangalore,1.4,95.9,0,3,58,7.65,0,966536.26
STU02714,24,Male,CE,Pune,3.0,90.5,8,0,70,6.93,0,944616.56
STU02715,28,Female,ME,Bangalore,6.2,60.3,9,3,89,7.86,1,1113504.12
STU02716,18,Male,CSE,Bangalore,3.2,92.5,4,3,55,8.62,0,1086637.63
STU02717,30,Male,AI&DS,Hyderabad,6.2,90.9,2,0,41,7.6,0,893828.53
STU02718,23,Male,CSE,Pune,2.0,65.0,16,2,89,7.06,0,1045184.76
STU02719,19,Female,CSE,Mumbai,3.4,60.7,10,3,77,7.15,0,1072648.04
STU02720,28,Female,EE,Pune,7.8,82.1,5,3,34,8.54,0,1006934.22
STU02721,30,Female,CSE,Delhi,5.2,74.0,20,5,99,8.82,1,1239575.01
STU02722,27,Male,AI&DS,Bangalore,2.0,59.4,14,2,76,7.15,0,1008824.97
STU02723,21,Female,CE,Raipur,9.2,62.4,13,4,87,8.36,1,1221466.64
STU02724,30,Male,ME,Hyderabad,1.4,90.1,12,5,76,,0,1039196.25
STU02725,21,Female,CE,Mumbai,7.9,84.0,9,3,97,,1,1274829.03
STU02726,25,Male,ME,Delhi,2.9,96.5,10,5,66,8.71,1,1120523.89
STU02727,26,Female,ECE,Bangalore,1.5,50.5,3,3,100,7.43,0,1120005.01
STU02728,19,Female,AI&DS,Hyderabad,4.9,87.2,10,5,94,9.24,1,1341016.53
STU02729,21,Female,ECE,Pune,1.2,,20,0,89,7.5,1,1004174.26
STU02730,27,Female,ME,Delhi,6.6,52.7,11,1,56,8.39,0,1029097.36
STU02731,21,Male,CSE,Pune,1.2,80.0,5,1,75,,1,998755.06
STU02732,27,Male,ECE,Bangalore,6.8,55.9,11,2,37,8.6,0,1017261.73
STU02733,27,Male,AI&DS,Pune,4.2,54.7,10,0,32,6.81,0,760847.79
STU02734,26,Female,EE,Hyderabad,2.1,95.4,9,4,45,8.48,0,1016653.27
STU02735,22,Male,EE,Bangalore,7.4,60.9,16,2,86,8.78,1,1158941.35
STU02736,23,Male,CE,Delhi,6.7,66.4,16,0,77,8.58,1,1070978.41
STU02737,24,Female,CE,Hyderabad,9.4,92.6,18,2,42,9.51,0,1055266.59
STU02738,28,Female,EE,Mumbai,7.5,66.8,10,4,35,8.4,0,1070686.02
STU02739,29,Female,AI&DS,Raipur,5.5,69.4,10,0,67,7.78,1,951572.49
STU02740,26,Female,CE,Mumbai,6.1,,9,3,67,7.89,1,1098945.0
STU02741,23,Male,AI&DS,Delhi,8.1,80.1,6,2,72,8.94,1,1088980.3
STU02742,25,Female,AI&DS,Raipur,4.9,66.5,14,3,93,8.7,1,1177150.94
STU02743,20,Female,EE,Mumbai,3.0,,9,5,61,7.92,1,1088593.72
STU02744,27,Female,ME,Delhi,9.8,77.4,9,4,83,9.54,1,1238715.16
STU02745,21,Male,ECE,Pune,7.1,67.0,13,5,92,8.25,1,1193989.21
STU02746,24,Male,AI&DS,Pune,5.0,81.2,0,3,68,7.72,1,1012086.46
STU02747,24,Male,CSE,Mumbai,4.2,90.3,9,2,44,8.47,0,979795.83
STU02748,22,Female,ECE,Raipur,9.6,66.8,7,2,75,8.81,1,1176142.59
STU02749,24,Female,ME,Hyderabad,9.9,97.8,6,1,77,10.05,1,1252779.25
STU02750,18,Male,EE,Delhi,6.0,89.1,11,0,68,9.06,1,1103181.81
STU02751,19,Female,CE,Delhi,5.3,68.5,10,5,90,8.54,1,1254795.87
STU02752,21,Female,AI&DS,Bangalore,4.5,69.2,1,4,61,8.7,1,1145822.97
STU02753,18,Male,ECE,Pune,9.8,51.7,11,4,55,9.24,0,1113483.46
STU02754,22,Male,ECE,Raipur,1.4,80.6,6,5,60,8.04,1,1142243.1
STU02755,28,Male,CE,Mumbai,7.0,61.8,17,5,87,8.77,1,1281963.7
STU02756,22,Male,AI&DS,Raipur,9.6,72.5,3,3,87,9.19,1,1196046.59
STU02757,26,Male,AI&DS,Pune,3.1,75.6,2,1,67,6.94,0,957792.48
STU02758,22,Female,ME,Delhi,3.5,51.5,14,5,54,8.08,0,1109898.38
STU02759,25,Male,EE,Pune,6.3,82.6,16,0,100,8.19,1,1137678.88
STU02760,26,Female,EE,Pune,5.0,54.4,8,3,57,8.56,0,1087703.67
STU02761,24,Male,CE,Hyderabad,3.8,57.2,19,2,31,8.1,0,953660.53
STU02762,30,Male,AI&DS,Hyderabad,4.4,88.3,18,3,79,8.19,1,1166799.97
STU02763,20,Male,ME,Delhi,8.6,78.8,4,1,47,8.5,0,1002018.49
STU02764,21,Female,AI&DS,Hyderabad,5.4,77.9,8,0,79,8.19,1,998632.18
STU02765,23,Female,AI&DS,Pune,5.5,62.2,8,2,71,8.05,1,1075648.61
STU02766,28,Male,AI&DS,Delhi,8.4,95.8,11,3,94,9.28,1,1267100.14
STU02767,24,Male,ME,Raipur,6.7,73.9,13,2,62,9.16,1,1095196.77
STU02768,23,Male,CSE,Bangalore,4.7,62.8,13,2,54,8.34,0,1059163.61
STU02769,26,Female,AI&DS,Bangalore,4.9,62.5,3,2,47,7.06,0,888379.71
STU02770,18,Male,AI&DS,Mumbai,8.2,70.4,20,0,60,,1,1009512.41
STU02771,21,Female,AI&DS,Hyderabad,9.2,91.6,18,4,90,10.37,1,1340675.66
STU02772,29,Male,AI&DS,Pune,7.4,,4,1,56,8.86,0,1001956.38
STU02773,18,Female,CE,Pune,1.3,57.6,19,0,97,6.1,0,924912.81
STU02774,23,Male,EE,Delhi,6.6,51.0,4,3,32,8.45,0,982134.72
STU02775,23,Female,CSE,Delhi,9.1,75.2,6,0,69,9.49,1,1066823.91
STU02776,18,Male,ME,Raipur,4.9,50.5,4,1,43,7.23,0,891167.4
STU02777,22,Male,ECE,Pune,10.0,62.0,4,0,66,8.33,1,1025358.91
STU02778,24,Male,ME,Delhi,4.7,69.9,1,1,58,7.24,0,886844.79
STU02779,22,Female,AI&DS,Raipur,5.1,66.6,4,3,88,8.76,1,1229224.74
STU02780,20,Female,CSE,Pune,5.1,65.7,0,0,75,8.23,1,1067945.87
STU02781,27,Male,ECE,Delhi,1.0,73.1,2,0,52,6.05,0,792255.0
STU02782,23,Female,CSE,Pune,8.2,59.4,7,5,59,8.21,0,1145303.9
STU02783,23,Male,EE,Delhi,5.3,52.8,14,4,67,7.48,0,1085468.62
STU02784,24,Male,AI&DS,Raipur,7.2,70.6,16,2,72,,1,1134553.71
STU02785,23,Male,ECE,Pune,7.4,77.2,1,2,42,7.97,0,935735.76
STU02786,21,Female,CSE,Pune,7.9,50.3,15,5,77,9.05,1,1199350.78
STU02787,30,Female,CSE,Raipur,9.9,61.7,14,0,48,8.06,0,935042.21
STU02788,20,Female,CSE,Pune,4.1,85.0,19,1,100,8.51,1,1189267.42
STU02789,28,Male,ME,Bangalore,8.6,77.0,12,4,43,9.22,0,1127113.01
STU02790,21,Male,ME,Hyderabad,9.7,88.7,7,0,38,9.97,0,1080163.12
STU02791,30,Male,CE,Hyderabad,5.9,62.4,20,0,92,7.87,1,1105102.55
STU02792,29,Female,ECE,Bangalore,8.3,86.1,1,3,74,9.57,1,1242743.34
STU02793,23,Male,CE,Mumbai,6.1,96.6,11,3,32,9.17,0,1089849.19
STU02794,24,Male,ME,Raipur,2.6,50.6,17,5,71,7.29,0,1086455.3
STU02795,30,Male,AI&DS,Raipur,2.2,96.6,20,5,79,8.69,1,1239108.24
STU02796,18,Male,AI&DS,Pune,9.9,94.3,7,3,30,9.95,0,1067800.32
STU02797,18,Female,ME,Pune,1.4,59.8,4,3,81,7.26,0,1051538.17
STU02798,25,Female,ME,Bangalore,8.1,54.2,18,3,47,8.88,0,1077052.05
STU02799,28,Female,ME,Bangalore,8.0,80.0,12,2,85,8.15,1,1106085.71
STU02800,30,Male,EE,Pune,6.1,55.6,18,1,49,7.05,0,922532.07
STU02801,21,Female,CSE,Raipur,8.7,86.5,18,5,88,10.13,1,1372460.7
STU02802,25,Male,AI&DS,Raipur,4.2,71.2,8,5,97,8.09,1,1210488.37
STU02803,25,Female,AI&DS,Hyderabad,7.5,63.1,14,2,93,8.36,1,1121675.81
STU02804,22,Male,CE,Delhi,2.9,61.8,12,4,90,,1,1124544.38
STU02805,18,Female,CE,Hyderabad,7.3,94.6,13,5,45,8.9,0,1152985.59
STU02806,21,Female,CE,Delhi,2.9,61.9,1,1,39,,0,834311.31
STU02807,26,Male,ECE,Hyderabad,8.2,86.2,15,2,59,8.65,0,1103310.27
STU02808,28,Male,EE,Bangalore,3.5,77.4,15,2,91,7.73,1,1052773.64
STU02809,23,Female,CSE,Delhi,2.1,61.5,5,1,47,7.03,0,836670.41
STU02810,27,Female,CE,Raipur,6.9,84.3,14,2,37,8.42,0,1031143.61
STU02811,25,Male,CSE,Bangalore,3.7,53.7,4,5,68,7.29,0,1076273.9
STU02812,23,Male,ME,Hyderabad,5.5,51.6,18,1,88,7.01,0,1011690.09
STU02813,29,Female,ME,Raipur,8.7,72.5,11,3,53,9.69,0,1134858.21
STU02814,30,Male,CSE,Bangalore,5.7,65.8,0,3,64,7.76,1,1080073.87
STU02815,19,Male,CSE,Raipur,1.1,57.3,15,5,90,6.79,0,1057495.14
STU02816,26,Male,AI&DS,Hyderabad,8.2,75.2,20,4,83,9.33,1,1289206.52
STU02817,21,Female,AI&DS,Pune,4.3,98.6,10,1,97,7.89,1,1097479.72
STU02818,18,Male,ME,Delhi,8.7,65.0,11,3,36,9.15,0,1102064.95
STU02819,22,Male,EE,Bangalore,8.5,66.7,10,2,83,9.54,1,1162524.65
STU02820,22,Female,ECE,Bangalore,8.1,81.1,5,1,61,8.91,1,1021196.6
STU02821,22,Male,ME,Raipur,3.1,69.2,1,4,73,8.29,1,1108118.8
STU02822,30,Female,ECE,Raipur,8.1,96.3,16,0,36,8.86,0,1016321.27
STU02823,22,Female,CE,Raipur,6.7,86.9,5,0,51,7.88,0,946710.8
STU02824,27,Female,AI&DS,Raipur,4.0,62.7,2,4,72,7.49,0,1034374.5
STU02825,20,Female,AI&DS,Hyderabad,5.7,99.0,19,0,72,9.05,1,1109664.24
STU02826,19,Male,CSE,Hyderabad,7.0,86.4,17,1,37,8.95,0,969767.91
STU02827,19,Male,CE,Mumbai,6.8,55.1,9,1,64,7.96,1,982819.32
STU02828,29,Male,ECE,Bangalore,7.3,95.1,18,1,45,,0,959240.84
STU02829,18,Female,ME,Mumbai,2.0,65.1,1,1,36,7.14,0,854808.88
STU02830,27,Female,AI&DS,Mumbai,3.7,53.7,17,1,89,6.65,0,1003928.99
STU02831,27,Male,CE,Bangalore,9.6,95.7,9,2,45,10.41,0,1214466.35
STU02832,18,Male,ECE,Mumbai,9.0,54.9,1,4,70,9.56,1,1196572.83
STU02833,20,Male,ME,Pune,5.9,96.7,0,5,46,8.6,0,1123652.77
STU02834,19,Male,ECE,Hyderabad,6.7,100.0,5,0,47,8.38,0,1005129.37
STU02835,24,Female,AI&DS,Bangalore,5.0,52.0,14,3,79,6.99,0,1048475.79
STU02836,24,Male,CSE,Pune,7.4,95.5,9,0,99,9.08,1,1212969.02
STU02837,28,Male,CSE,Bangalore,4.0,89.7,1,0,60,8.33,1,1016295.8
STU02838,28,Female,EE,Mumbai,8.3,87.7,15,1,66,9.46,1,1160232.69
STU02839,19,Male,CE,Hyderabad,4.9,90.5,17,4,56,8.78,0,1118939.61
STU02840,23,Male,AI&DS,Bangalore,7.3,61.0,3,4,51,9.12,0,1133728.93
STU02841,20,Male,AI&DS,Delhi,8.0,73.0,20,3,96,,1,1202663.92
STU02842,23,Male,AI&DS,Pune,9.1,72.8,20,1,40,8.91,0,1018008.51
STU02843,28,Male,ME,Bangalore,6.2,59.4,2,5,54,8.2,0,1074246.14
STU02844,18,Female,ECE,Mumbai,5.5,68.7,17,4,68,8.46,1,1146662.25
STU02845,25,Female,CSE,Hyderabad,4.4,70.8,13,1,39,7.25,0,915436.39
STU02846,30,Male,AI&DS,Raipur,8.4,77.6,11,2,51,8.41,0,1012878.73
STU02847,29,Male,CSE,Hyderabad,3.9,53.4,9,0,82,6.58,0,941276.45
STU02848,24,Female,AI&DS,Raipur,5.5,67.1,7,3,59,8.01,0,1028348.17
STU02849,22,Female,CSE,Bangalore,1.6,61.9,4,1,60,6.41,0,859780.92
STU02850,21,Male,EE,Mumbai,9.0,91.3,5,1,99,8.61,1,1162395.45
STU02851,28,Female,ECE,Pune,5.0,84.1,10,1,45,7.39,0,867323.14
STU02852,21,Male,CSE,Pune,1.6,65.3,6,1,43,7.49,0,952831.16
STU02853,29,Male,ECE,Bangalore,7.9,89.1,18,2,33,8.3,0,994403.9
STU02854,24,Female,CSE,Hyderabad,3.7,97.6,2,5,34,9.3,0,1083898.92
STU02855,19,Male,ECE,Raipur,5.0,56.7,8,3,38,7.71,0,960815.28
STU02856,22,Female,ECE,Bangalore,6.1,78.7,0,1,46,8.99,0,1010210.43
STU02857,21,Male,CSE,Raipur,3.8,,1,3,76,6.84,0,954698.45
STU02858,28,Female,ECE,Bangalore,3.6,60.0,7,2,76,7.13,0,1022919.87
STU02859,28,Female,AI&DS,Hyderabad,2.2,61.6,11,3,89,6.64,0,981708.64
STU02860,25,Male,CE,Hyderabad,5.4,73.8,14,2,38,7.67,0,925638.3
STU02861,19,Male,CE,Mumbai,5.8,78.7,19,3,50,7.74,0,994867.89
STU02862,23,Male,ME,Hyderabad,4.1,75.1,16,0,88,8.05,1,1030334.65
STU02863,28,Male,CE,Raipur,4.6,65.6,1,1,43,7.37,0,892046.0
STU02864,30,Male,ECE,Hyderabad,9.9,81.9,7,5,80,10.22,1,1285896.82
STU02865,20,Female,CSE,Delhi,5.0,83.7,10,2,33,8.93,0,986190.38
STU02866,18,Female,EE,Bangalore,7.6,98.2,2,2,55,9.1,0,1108673.03
STU02867,28,Female,ME,Pune,4.1,66.8,7,5,70,7.74,1,1147896.99
STU02868,29,Male,CSE,Bangalore,9.7,93.7,17,4,51,10.13,0,1253148.8
STU02869,18,Male,ECE,Mumbai,5.1,57.0,0,2,32,8.15,0,959855.04
STU02870,24,Female,CE,Pune,2.0,72.2,15,4,31,,0,974548.87
STU02871,24,Female,CSE,Bangalore,5.4,76.1,8,2,49,8.91,0,1022408.3
STU02872,22,Male,ECE,Mumbai,6.1,70.7,2,0,32,,0,943008.07
STU02873,25,Female,AI&DS,Mumbai,8.0,84.6,9,1,33,8.78,0,939860.38
